rel_path,filename,page_count,pc1,pc2
Law worlds/425/Summit Filing Solutions Inc./Historic_Distribution_Schedule (Rev B).docx,Historic_Distribution_Schedule (Rev B).docx,1,0.10071048140525818,-0.08624440431594849
Law worlds/425/Summit Filing Solutions Inc./Historic_Distribution_Schedule.docx,Historic_Distribution_Schedule.docx,1,0.1016986072063446,-0.08776076138019562
Law worlds/425/Summit Filing Solutions Inc./K-1 DATA.docx,K-1 DATA.docx,1,0.13586640357971191,-0.05462879687547684
Law worlds/425/Summit Filing Solutions Inc./K-1_2020_David_Goldstein.docx,K-1_2020_David_Goldstein.docx,2,0.04477991536259651,-0.11558349430561066
Law worlds/425/Summit Filing Solutions Inc./K-1_2020_Jennifer_Park.docx,K-1_2020_Jennifer_Park.docx,2,0.044880107045173645,-0.10790999978780746
Law worlds/425/Summit Filing Solutions Inc./K-1_2020_Laura_Kensington.docx,K-1_2020_Laura_Kensington.docx,2,0.05125327780842781,-0.12193771451711655
Law worlds/425/Summit Filing Solutions Inc./K-1_2020_Michael_Hartwell.docx,K-1_2020_Michael_Hartwell.docx,2,0.043501053005456924,-0.11537925899028778
Law worlds/425/Summit Filing Solutions Inc./K-1_2020_Robert_Martinez.docx,K-1_2020_Robert_Martinez.docx,2,0.04725892096757889,-0.11464369297027588
Law worlds/425/Summit Filing Solutions Inc./K-1_2020_Sarah_Chen.docx,K-1_2020_Sarah_Chen.docx,2,0.046592939645051956,-0.11240090429782867
Law worlds/425/Summit Filing Solutions Inc./K-1_2021_David_Goldstein.docx,K-1_2021_David_Goldstein.docx,2,0.04373271390795708,-0.12354502826929092
Law worlds/425/Summit Filing Solutions Inc./K-1_2021_Jennifer_Park.docx,K-1_2021_Jennifer_Park.docx,2,0.048609644174575806,-0.11198384314775467
Law worlds/425/Summit Filing Solutions Inc./K-1_2021_Laura_Kensington.docx,K-1_2021_Laura_Kensington.docx,2,0.051777396351099014,-0.13198944926261902
Law worlds/425/Summit Filing Solutions Inc./K-1_2021_Michael_Hartwell.docx,K-1_2021_Michael_Hartwell.docx,2,0.04489048942923546,-0.12341880798339844
Law worlds/425/Summit Filing Solutions Inc./K-1_2021_Robert_Martinez.docx,K-1_2021_Robert_Martinez.docx,2,0.05095765367150307,-0.12004511058330536
Law worlds/425/Summit Filing Solutions Inc./K-1_2021_Sarah_Chen.docx,K-1_2021_Sarah_Chen.docx,2,0.05029447749257088,-0.11468299478292465
Law worlds/425/Summit Filing Solutions Inc./K-1_2022_David_Goldstein.docx,K-1_2022_David_Goldstein.docx,2,0.04633743688464165,-0.12355072051286697
Law worlds/425/Summit Filing Solutions Inc./K-1_2022_Jennifer_Park.docx,K-1_2022_Jennifer_Park.docx,2,0.04702772572636604,-0.11807865649461746
Law worlds/425/Summit Filing Solutions Inc./K-1_2022_Laura_Kensington.docx,K-1_2022_Laura_Kensington.docx,2,0.04988493025302887,-0.1331198364496231
Law worlds/425/Summit Filing Solutions Inc./K-1_2022_Michael_Hartwell.docx,K-1_2022_Michael_Hartwell.docx,2,0.04244935140013695,-0.12173514813184738
Law worlds/425/Summit Filing Solutions Inc./K-1_2022_Robert_Martinez.docx,K-1_2022_Robert_Martinez.docx,2,0.04506930336356163,-0.12941120564937592
Law worlds/425/Summit Filing Solutions Inc./K-1_2022_Sarah_Chen.docx,K-1_2022_Sarah_Chen.docx,2,0.04818756878376007,-0.11642788350582123
Law worlds/425/Summit Filing Solutions Inc./K-1_2023_David_Goldstein.docx,K-1_2023_David_Goldstein.docx,2,0.04281260445713997,-0.1276426613330841
Law worlds/425/Summit Filing Solutions Inc./K-1_2023_Jennifer_Park.docx,K-1_2023_Jennifer_Park.docx,2,0.04385676234960556,-0.12090928852558136
Law worlds/425/Summit Filing Solutions Inc./K-1_2023_Laura_Kensington.docx,K-1_2023_Laura_Kensington.docx,2,0.05386165529489517,-0.1334594041109085
Law worlds/425/Summit Filing Solutions Inc./K-1_2023_Michael_Hartwell.docx,K-1_2023_Michael_Hartwell.docx,2,0.04481339082121849,-0.12278112769126892
Law worlds/425/Summit Filing Solutions Inc./K-1_2023_Robert_Martinez.docx,K-1_2023_Robert_Martinez.docx,2,0.04505681246519089,-0.130027636885643
Law worlds/425/Summit Filing Solutions Inc./K-1_2023_Sarah_Chen.docx,K-1_2023_Sarah_Chen.docx,2,0.049223147332668304,-0.12059828639030457
Law worlds/425/Summit Filing Solutions Inc./K-1_2024_David_Goldstein.doc.docx,K-1_2024_David_Goldstein.doc.docx,2,0.041218847036361694,-0.12499763816595078
Law worlds/425/Summit Filing Solutions Inc./K-1_2024_Jennifer_Park..docx,K-1_2024_Jennifer_Park..docx,2,0.045357778668403625,-0.1206568032503128
Law worlds/425/Summit Filing Solutions Inc./K-1_2024_Laura_Kensington.docx,K-1_2024_Laura_Kensington.docx,2,0.045234907418489456,-0.1316235214471817
Law worlds/425/Summit Filing Solutions Inc./K-1_2024_Michael_Hartwell.doc.docx,K-1_2024_Michael_Hartwell.doc.docx,2,0.04318918660283089,-0.12278337776660919
Law worlds/425/Summit Filing Solutions Inc./K-1_2024_Robert_Martinez.doc.docx,K-1_2024_Robert_Martinez.doc.docx,2,0.04531996697187424,-0.12776553630828857
Law worlds/425/Summit Filing Solutions Inc./K-1_2024_Sarah_Chen.doc.docx,K-1_2024_Sarah_Chen.doc.docx,2,0.04606425762176514,-0.11579900979995728
Law worlds/425/Summit Filing Solutions Inc./SUMMIT 5-YEAR OP. HISTORY FOR 1120S_s.docx,SUMMIT 5-YEAR OP. HISTORY FOR 1120S_s.docx,2,0.16309835016727448,-0.08513182401657104
Law worlds/425/Summit Filing Solutions Inc./Summit Five-Year 1120-S Data.docx,Summit Five-Year 1120-S Data.docx,6,0.1323939710855484,-0.07543903589248657
Law worlds/425/Summit Filing Solutions Inc./Summit Form 1120-S 2020.pdf,Summit Form 1120-S 2020.pdf,5,0.07284035533666611,-0.13435156643390656
Law worlds/425/Summit Filing Solutions Inc./Summit Form 1120-S 2021.pdf,Summit Form 1120-S 2021.pdf,5,0.07284039258956909,-0.13434909284114838
Law worlds/425/Summit Filing Solutions Inc./Summit Form 1120-S 2022.pdf,Summit Form 1120-S 2022.pdf,5,0.07284039258956909,-0.13434909284114838
Law worlds/425/Summit Filing Solutions Inc./Summit Form 1120-S 2023.pdf,Summit Form 1120-S 2023.pdf,5,0.07284039258956909,-0.13434909284114838
Law worlds/425/Summit Filing Solutions Inc./Summit Form 1120-S 2024.pdf,Summit Form 1120-S 2024.pdf,5,0.07284039258956909,-0.13434909284114838
Law worlds/425/Summit Filing Solutions Inc./SummitCapTable.pdf,SummitCapTable.pdf,1,0.09504061192274094,-0.10343463718891144
Law worlds/425/Summit Filing Solutions Inc./SummitCapTable_Initial.pdf,SummitCapTable_Initial.pdf,1,0.09590650349855423,-0.0972476527094841
Law worlds/425/Summit Filing Solutions Inc./Summit_Historical_Shareholder_Schedule_2018-2025 (REV B).docx,Summit_Historical_Shareholder_Schedule_2018-2025 (REV B).docx,2,0.05716196820139885,-0.1447237730026245
Law worlds/425/Summit Filing Solutions Inc./Summit_Historical_Shareholder_Schedule_2018-2025 (REV C).docx,Summit_Historical_Shareholder_Schedule_2018-2025 (REV C).docx,2,0.06307745724916458,-0.14514698088169098
Law worlds/425/Summit Filing Solutions Inc./Summit_Historical_Shareholder_Schedule_2018-2025.docx,Summit_Historical_Shareholder_Schedule_2018-2025.docx,2,0.06732645630836487,-0.15623672306537628
Law worlds/425/Summit Filing Solutions Inc./Summit_Present_Day_Cap_Table_2018-2025 (Rev B).pdf,Summit_Present_Day_Cap_Table_2018-2025 (Rev B).pdf,1,0.13744203746318817,-0.09383755922317505
Law worlds/425/Summit Filing Solutions Inc./Summit_Present_Day_Cap_Table_2018-2025.pdf,Summit_Present_Day_Cap_Table_2018-2025.pdf,1,0.1284048706293106,-0.10613340884447098
Law worlds/425/Tax Practice Guidance/Section 338(h)(10) .docx,Section 338(h)(10) .docx,2,0.048222616314888,-0.1670101433992386
Law worlds/425/Tax Practice Guidance/TAX STRUCTURING TERM SHEET.docx,TAX STRUCTURING TERM SHEET.docx,2,0.08266441524028778,-0.13300809264183044
Law worlds/425/Tax Practice Guidance/Tax Due Diligence Memo.docx,Tax Due Diligence Memo.docx,2,0.059881024062633514,-0.09278934448957443
Law worlds/425/Transaction Documents/Due Diligence Request/Due Diligence Request (First).doc,Due Diligence Request (First).doc,3,0.007929915562272072,-0.1721714735031128
Law worlds/425/Transaction Documents/Due Diligence Request/due diligence req (1st) trans ltr.doc,due diligence req (1st) trans ltr.doc,1,-0.03889423981308937,-0.1364784985780716
Law worlds/425/Transaction Documents/LOI/AB 20.7-LOI-for-Acq.-POS-for-all-Cash-and-Stock.pdf,AB 20.7-LOI-for-Acq.-POS-for-all-Cash-and-Stock.pdf,6,-0.008270584046840668,-0.2118586003780365
Law worlds/425/Transaction Documents/LOI/CB LOI exemplar.docx,CB LOI exemplar.docx,4,-0.012373901903629303,-0.23770564794540405
Law worlds/425/Transaction Documents/LOI/CF LOI exemplar.docx,CF LOI exemplar.docx,4,0.10058910399675369,-0.14453177154064178
Law worlds/425/Transaction Documents/LOI/EF LOI exemplar.docx,EF LOI exemplar.docx,2,0.020058875903487206,-0.20626431703567505
Law worlds/425/Transaction Documents/LOI/EF2 LOI exemplar.docx,EF2 LOI exemplar.docx,1,0.05293090268969536,-0.11614605784416199
Law worlds/425/Transaction Documents/Stock Purchase Model Agmts & Templates/CB Stock Purchase Agmt template.docx,CB Stock Purchase Agmt template.docx,4,0.017676448449492455,-0.21919669210910797
Law worlds/425/Transaction Documents/Stock Purchase Model Agmts & Templates/MSPA2-Stock-Purchase-Agreement.pdf,MSPA2-Stock-Purchase-Agreement.pdf,71,-0.02435392327606678,-0.24069885909557343
Law worlds/425/Transaction Documents/Stock Purchase Model Agmts & Templates/Stock Purchase Agmt v1.docx,Stock Purchase Agmt v1.docx,69,-0.02885379083454609,-0.28069645166397095
Law worlds/425/Transaction Documents/Stock Purchase Model Agmts & Templates/Stock-Purchase-Agreement template - nvca model.docx,Stock-Purchase-Agreement template - nvca model.docx,41,-0.05400538071990013,-0.24370235204696655
Law worlds/425/Transaction Documents/Stock Purchase Model Agmts & Templates/World425 Draft Reps and Warrants.docx,World425 Draft Reps and Warrants.docx,4,-0.017213953658938408,-0.23481813073158264
Law worlds/425/Transaction Documents/misc/Term Sheet Template.docx,Term Sheet Template.docx,1,0.09249770641326904,-0.1568583846092224
Law worlds/431/.apps_data/chat/Google Chat/Groups/DM 8t2FZiAAAAE/DM_8t2FZiAAAAE__messages.json,DM_8t2FZiAAAAE__messages.json,1,0.14555688202381134,0.158296138048172
Law worlds/431/.apps_data/chat/Google Chat/Groups/DM leJ8ZiAAAAE/DM_leJ8ZiAAAAE__messages.json,DM_leJ8ZiAAAAE__messages.json,1,0.1908697932958603,0.08015526086091995
Law worlds/431/.apps_data/chat/Google Chat/Users/User 109163890965662380277/User_109163890965662380277__user_info.json,User_109163890965662380277__user_info.json,1,0.16346681118011475,0.05805864557623863
Law worlds/431/.apps_data/chat/Google Chat/Users/User 109163890965662380277/unsentmessages.json,unsentmessages.json,1,0.14613185822963715,0.07163885980844498
Law worlds/431/Authorization Documents/SECRETARY’S CERTIFICATE of AIAG.docx,SECRETARY’S CERTIFICATE of AIAG.docx,1,-0.08086000382900238,-0.1812511533498764
Law worlds/431/Authorization Documents/SECRETARY’S CERTIFICATE of MGR.docx,SECRETARY’S CERTIFICATE of MGR.docx,1,-0.0762728825211525,-0.2230539470911026
Law worlds/431/Authorization Documents/WRITTEN CONSENT TO ACTION MGR RE.docx,WRITTEN CONSENT TO ACTION MGR RE.docx,2,-0.07129883021116257,-0.20195434987545013
Law worlds/431/Authorization Documents/WRITTEN CONSENT TO ACTION of AIAG.docx,WRITTEN CONSENT TO ACTION of AIAG.docx,2,-0.07270092517137527,-0.18939611315727234
Law worlds/431/Correspondence/Letter to Avelyn 12.2.25.docx,Letter to Avelyn 12.2.25.docx,1,-0.027767978608608246,-0.08363053947687149
Law worlds/431/Correspondence/Letter to Avelyn 12.21.25.docx,Letter to Avelyn 12.21.25.docx,1,-0.02677294798195362,-0.1054902970790863
Law worlds/431/Correspondence/Letter to Rise 12.3.25.docx,Letter to Rise 12.3.25.docx,1,0.016151363030076027,-0.0852644219994545
Law worlds/431/Correspondence/Letter to Tonelli 12.2.25.docx,Letter to Tonelli 12.2.25.docx,1,-0.04860846698284149,-0.1039276123046875
Law worlds/431/Correspondence/Memorandum for New Matter.docx,Memorandum for New Matter.docx,1,-0.002391987480223179,-0.09916988015174866
Law worlds/431/Deliverables/GUARANTY OF LEASE - FREDDIE ROJAS final.docx,GUARANTY OF LEASE - FREDDIE ROJAS final.docx,3,-0.09619220346212387,-0.27337345480918884
Law worlds/431/Deliverables/GUARANTY OF LEASE - GRACE JOPLIN final.docx,GUARANTY OF LEASE - GRACE JOPLIN final.docx,3,-0.11852440237998962,-0.2728302478790283
Law worlds/431/Deliverables/GUARANTY OF LEASE - JANET SWIFT final.docx,GUARANTY OF LEASE - JANET SWIFT final.docx,3,-0.10820280760526657,-0.2419450581073761
Law worlds/431/Deliverables/GUARANTY OF LEASE - MADONNA LAUPER final.docx,GUARANTY OF LEASE - MADONNA LAUPER final.docx,3,-0.10972412675619125,-0.27921128273010254
Law worlds/431/Deliverables/GUARANTY OF LEASE - SHOHEI YAMAMOTO final.docx,GUARANTY OF LEASE - SHOHEI YAMAMOTO final.docx,3,-0.1021493449807167,-0.22574934363365173
Law worlds/431/Deliverables/Lease 2020 Main AI Auto 12042025 - FINAL.docx,Lease 2020 Main AI Auto 12042025 - FINAL.docx,22,-0.0044869715347886086,-0.2822064459323883
Law worlds/431/Deliverables/MEMORANDUM OF LEASE - FINAL.docx,MEMORANDUM OF LEASE - FINAL.docx,2,-0.058857180178165436,-0.1643974334001541
Law worlds/431/Deliverables/MGR Estoppel Certificate - FINAL.docx,MGR Estoppel Certificate - FINAL.docx,2,-0.01473202370107174,-0.2090092897415161
Law worlds/431/Docs from MGR/AIAG LOI - signed.pdf,AIAG LOI - signed.pdf,2,0.02880173921585083,-0.16841983795166016
Law worlds/431/Docs from MGR/AIAG LOI.docx,AIAG LOI.docx,2,-0.00026133700157515705,-0.16511638462543488
Law worlds/431/Docs from MGR/AIAG LOI.pdf,AIAG LOI.pdf,2,0.029465757310390472,-0.16944873332977295
Law worlds/431/Docs from MGR/ARTICLES OF INCORPORATION MGR RE.docx,ARTICLES OF INCORPORATION MGR RE.docx,1,-0.015027916990220547,-0.1517467349767685
Law worlds/431/Docs from MGR/Corporate Bylaws.pdf,Corporate Bylaws.pdf,13,-0.04041452333331108,-0.2157166749238968
Law worlds/431/Docs from MGR/Grant Deed 2020 Main Street.pdf,Grant Deed 2020 Main Street.pdf,1,-0.07222723960876465,-0.041676513850688934
Law worlds/431/Docs from MGR/Legal Description.docx,Legal Description.docx,1,-0.030719304457306862,-0.12930768728256226
Law worlds/431/Docs from MGR/MGR Articles of Incorporation.pdf,MGR Articles of Incorporation.pdf,1,-0.025662578642368317,-0.1228562593460083
Law worlds/431/Docs from MGR/MGR Lease Approval Resolutions.pdf,MGR Lease Approval Resolutions.pdf,1,-0.05114538595080376,-0.1761477142572403
Law worlds/431/Docs from MGR/MGR Organizational Resolutions.pdf,MGR Organizational Resolutions.pdf,1,-0.02068193070590496,-0.14294084906578064
Law worlds/431/Docs from MGR/Property Card Jan 2020.pdf,Property Card Jan 2020.pdf,3,0.08744242042303085,0.014322864823043346
Law worlds/431/Docs from MGR/Written Consent to Action for Officer of MGR Real Estate 2025.docx,Written Consent to Action for Officer of MGR Real Estate 2025.docx,1,-0.0448688343167305,-0.1520327478647232
Law worlds/431/Due Diligence/AIAG Financial Statements 2025 (1).xlsx,AIAG Financial Statements 2025 (1).xlsx,7,0.2336321622133255,-0.0903061032295227
Law worlds/431/Due Diligence/Articles of Organization (Form LLC-1) AIAG.pdf,Articles of Organization (Form LLC-1) AIAG.pdf,2,-0.0513455905020237,-0.09247802197933197
Law worlds/431/Due Diligence/Limited Liability Company (LLC) Operating Agreement.pdf,Limited Liability Company (LLC) Operating Agreement.pdf,8,-0.021388636901974678,-0.23317395150661469
"Law worlds/431/Due Diligence/Membership Register of AI Automation Group, LLC.docx","Membership Register of AI Automation Group, LLC.docx",1,0.11799366027116776,-0.07673441618680954
"Law worlds/431/Due Diligence/Transverse Title & Abstract, LLC Preliminary Report.docx","Transverse Title & Abstract, LLC Preliminary Report.docx",4,-0.0761762410402298,-0.09511356055736542
Law worlds/431/Estoppel Certificate/Estoppel Certificate original draft.docx,Estoppel Certificate original draft.docx,2,-0.032702427357435226,-0.21081076562404633
Law worlds/431/Estoppel Certificate/MGR Estoppel Certificate Revision 1.docx,MGR Estoppel Certificate Revision 1.docx,2,-0.015624498948454857,-0.21513256430625916
Law worlds/431/Forms/California-Commercial-Lease-Agreement.docx,California-Commercial-Lease-Agreement.docx,10,0.009004941210150719,-0.3050294518470764
Law worlds/431/Forms/Form of Estoppel Certificate.docx,Form of Estoppel Certificate.docx,2,-0.022400643676519394,-0.24684056639671326
